document_id;range_from;range_to;sequence_size;qm_size;em_size;ner_person;ner_organization;ner_country;sentiment;polarity;subjectivity;readability;loaded_language;sadness;joy;fear;disgust;anger
764609985;675;694;19.00;0;0;;;;2.00;0.00;0;34.59;0;0.353615;0.067286;0.054901;0.566979;0.118364
764609985;6332;6366;34.00;0;0;;;;2.00;0.00;0;114.12;0;0.094127;0.722563;0.068976;0.038321;0.097784
764609985;5496;5541;45.00;0;0;;;;1.00;0.00;0;-76.41;0;0.151545;0.174219;0.093654;0.072945;0.08686
764609985;5513;5522;9.00;0;0;;;;1.00;0.00;0;-132.59;0;0;0;0;0;0
764609985;8747;8765;18.00;0;0;;;;1.00;-0.50;0.9;-6.7;0;0.260117;0.1901;0.286415;0.088145;0.23011
764609985;10403;10413;10.00;0;0;;;;1.00;0.00;0;-47.99;0;0;0;0;0;0
764609985;288;296;8.00;0;0;;;;1.00;-1.00;1;-47.99;0;0;0;0;0;0
764609985;500;507;7.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
764609985;1681;1685;4.00;0;0;;;;1.00;0.00;0;121.22;0;0;0;0;0;0
764609985;2352;2362;10.00;0;0;;;;1.00;-0.50;0.8;-47.99;0;0;0;0;0;0
764609985;2463;2471;8.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
764609985;2550;2764;214.00;0;0;Trump, Peter Strzok, Clinton;FBI;Russia;1.00;0.00;0.5;49.83;0;0.268944;0.171428;0.065532;0.378234;0.238725
764609985;2992;3003;11.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
764609985;3574;3578;4.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
764609985;3701;3707;6.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
764609985;4675;4681;6.00;0;0;;;;1.00;0.00;0;121.22;0;0;0;0;0;0
764609985;4924;4933;9.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
764609985;5891;6090;199.00;0;0;Strzok, Weiner;;Russia;1.00;0.20;0.45;24. Nov;0;0.359432;0.168579;0.174563;0.013783;0.117616
764609985;8497;8514;17.00;0;0;;;;1.00;0.00;0;-6.7;0;0.151545;0.174219;0.093654;0.072945;0.08686
764609985;10188;10225;37.00;0;0;Horowitz;;;2.00;0.00;0;56.93;0;0.221095;0.314174;0.0534;0.060392;0.071761
764609985;7247;7251;4.00;0;0;;;;1.00;-0.17;0.17;121.22;0;0;0;0;0;0
764609985;8701;8718;17.00;0;0;;;;1.00;0.00;0;-6.7;0;0.151545;0.174219;0.093654;0.072945;0.08686
764609985;11038;11048;10.00;0;0;;;;1.00;-0.40;0.6;120.21;0;0;0;0;0;0
764664283;3743;3756;13.00;0;0;;;;2.00;0.00;0;-6.7;0;0;0;0;0;0
764664283;3925;3947;22.00;0;0;;;;2.00;-1.00;1;-24.64;0;0.117395;0.076974;0.616253;0.071273;0.045251
764664283;5611;5632;21.00;0;0;;;;2.00;0.00;1;34.59;0;0.088807;0.037842;0.324605;0.189822;0.157856
764664283;6383;6393;10.00;0;0;;;;2.00;0.00;0;120.21;0;0;0;0;0;0
764664283;7391;7405;14.00;0;0;;;;2.00;0.00;0;-217.19;0;0;0;0;0;0
764664283;1394;1405;11.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
764664283;3760;3770;10.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
764664283;7045;7053;8.00;0;0;;;;1.00;0.00;0;-47.99;0;0;0;0;0;0
764664283;7229;7292;63.00;0;0;;;;1.00;0.00;0;36.96;0;0.366424;0.354609;0.063283;0.034712;0.045018
764664283;451;476;25.00;0;0;;;;2.00;0.00;0;66.4;0;0.222964;0.007976;0.358128;0.102247;0.6274
764664283;1184;1205;21.00;0;0;;;;1.00;0.00;0;34.59;0;0.137255;0.013162;0.019163;0.113211;0.870112
764664283;4110;4131;21.00;0;0;;;;4.00;1.00;1;59.97;0;0.001657;0.948801;0.007936;0.014296;0.015192
764664283;5538;5573;35.00;0;0;;;;2.00;0.00;0;33.58;0;0.111888;0.591477;0.251363;0.034112;0.081585
764664283;5580;5597;17.00;0;0;;;;2.00;0.25;0.5;-49;0;0.067821;0.441338;0.072923;0.027518;0.081466
764664283;6058;6108;50.00;0;0;;White House;Spain;2.00;0.00;0;103.63;0;0.278111;0.444449;0.245335;0.024321;0.077529
764664283;7568;7636;68.00;0;0;;;;1.00;0.00;0;-3.32;0;0.280887;0.058238;0.233018;0.204091;0.119515
764664283;125;303;178.00;0;0;;;;1.00;0.03;0.75;40.01;0;0.326865;0.121796;0.282671;0.253194;0.162142
764664283;7720;7854;134.00;0;0;;;;3.00;0.26;0.48;56.59;0;0.17827;0.728688;0.055368;0.012564;0.02095
764664283;2529;2666;137.00;0;0;;;;1.00;0.00;1;62.01;0;0.179714;0.106678;0.148397;0.620851;0.139626
764664283;0;34;34.00;0;0;Gary Wills;;;1.00;0.00;0;49.48;0;0.366427;0.367277;0.012871;0.044425;0.249186
764664283;3496;3521;25.00;0;0;;;;2.00;0.00;0;-6.7;0;0.117524;0.302584;0.066158;0.092642;0.082931
764664283;7337;7367;30.00;0;0;Pope Francis;;;2.00;-0.03;0.35;75.88;0;0.139307;0.198488;0.08006;0.087503;0.096838
764664283;1364;1384;20.00;0;0;;;;2.00;0.00;0;34.59;0;0;0;0;0;0
764664283;1481;1634;153.00;0;0;;;;1.00;0.00;0;63.02;0;0.114248;0.07225;0.277277;0.46562;0.397488
764664283;5196;5228;32.00;0;0;;;;2.00;0.00;0;90.77;0;0.338637;0.161433;0.17293;0.161266;0.432563
764664283;1092;1128;36.00;0;0;;;;3.00;0.50;0.65;89.75;0;0.039724;0.650896;0.051605;0.025473;0.011059
764664283;2413;2426;13.00;0;0;;;;1.00;-1.00;1;119.19;0;0;0;0;0;0
764664283;2150;2287;137.00;0;0;He;;;1.00;-0.17;0.07;41.7;0;0.629632;0.041298;0.175872;0.195001;0.182575
764664283;4063;4098;35.00;0;0;;;;2.00;0.00;0;08. Feb;0;0.114952;0.373247;0.063896;0.032141;0.274696
764664283;5676;5823;147.00;0;0;Garry Wills;;;1.00;0.45;0.57;59.98;0;0.145757;0.588138;0.123805;0.149532;0.078122
764664283;5285;5372;87.00;0;0;;;;1.00;0.00;0;87.05;0;0.399889;0.185052;0.257162;0.217782;0.170969
764664283;5502;5537;35.00;0;0;;;;2.00;0.00;0;90.77;0;0.338637;0.161433;0.17293;0.161266;0.432563
764664283;6960;7008;48.00;1;0;He, Garry Wills;;;2.00;0.00;0;104.64;0;0.171431;0.008006;0.112313;0.136113;0.232565
764664283;1636;1722;86.00;0;0;he;;;1.00;-0.25;0.5;80.62;0;0.35462;0.03186;0.130961;0.116066;0.499004
764664283;2666;2747;81.00;0;0;;;;1.00;0.00;0.5;42.38;0;0.517311;0.146255;0.211316;0.135878;0.054419
764664283;2749;2895;146.00;0;0;he;;;1.00;0.00;0.5;85.36;0;0.310696;0.093143;0.153536;0.055668;0.190233
764664283;3624;3714;90.00;0;0;Wills, his;;;2.00;0.00;1;87.05;0;0.645973;0.058419;0.042909;0.061299;0.337215
764664283;591;698;107.00;0;0;he;;;1.00;0.33;0.2;78.75;0;0.191208;0.35997;0.048648;0.09004;0.138525
764664283;872;960;88.00;0;0;his;;;1.00;-0.25;0.37;72.16;0;0.516336;0.003484;0.281825;0.16298;0.288294
764664283;4314;4389;75.00;0;0;Wills;;;2.00;0.40;0.5;66.74;0;0.20071;0.261567;0.123231;0.106762;0.032892
764664283;1928;1964;36.00;0;0;;;;1.00;0.00;0;106.67;0;0.267219;0.197535;0.211122;0.001432;0.202433
764664283;3535;3591;56.00;0;0;;;;1.00;-0.55;0.63;77.23;0;0.639454;0.014589;0.192924;0.282319;0.19172
764664283;5825;5895;70.00;0;0;;ISIS, Islamic State;;1.00;0.10;0.3;60.31;0;0.425306;0.136421;0.161421;0.125557;0.175488
764715911;4380;4391;11.00;0;0;;;;1.00;0.00;0;-132.59;0;0.916667;0;0;0;0
764715911;4015;4028;13.00;0;0;;;;2.00;0.00;0;-217.19;0;0;0;0;0;0
764715911;2859;2916;57.00;0;0;;;;2.00;0.00;0;93.14;0;0.044543;0.052669;0.672604;0.018768;0.037358
764715911;132;142;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
764715911;254;348;94.00;0;0;;;;2.00;0.14;0.45;55.24;0;0.398784;0.098253;0.078036;0.327352;0.26837
764715911;937;1001;64.00;0;0;;;;1.00;0.00;0;92.12;0;0.166209;0.169412;0.008856;0.055631;0.013913
764715911;1667;1713;46.00;0;0;;;;1.00;0.00;0;104.64;0;0.032031;0.577687;0.093848;0.017717;0.021724
764715911;3722;3734;12.00;0;0;;;;2.00;0.00;0;-132.59;0;0;0;0;0;0
764715911;6379;6427;48.00;0;0;;;;1.00;0.29;0.54;95.17;0;0.245984;0.205843;0.199156;0.175379;0.167493
764715911;6958;6981;23.00;0;0;;;;1.00;0.00;0;50.5;0;0.274294;0.008754;0.20772;0.285989;0.581005
764715911;6832;6852;20.00;0;0;;;;2.00;0.00;0.07;59.97;0;0.146168;0.118137;0.459062;0.329285;0.15332
764715911;7265;7459;194.00;0;0;;FDA, Big Pharma;;1.00;-0.08;0.19;50.84;0;0.537467;0.019717;0.154191;0.297141;0.352163
764715911;7652;7700;48.00;0;0;;;;2.00;0.00;0;112.09;0;0.231086;0.236255;0.172675;0.170724;0.405708
764715911;573;584;11.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
764715911;1728;1734;6.00;0;0;;;;0.00;-0.80;1;121.22;0;0;0;0;0;0
764715911;2558;2561;3.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
764715911;5779;5788;9.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0.880435;0;0;0
764715911;6646;6649;3.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
764715911;7479;7513;34.00;1;0;Berg;;;2.00;0.00;0;115.13;0;0.108397;0.443261;0.122138;0.047976;0.240613
764715911;7514;7597;83.00;1;0;;AMA;;1.00;0.00;0.1;42.38;0;0.202254;0.029;0.114026;0.30993;0.119894
765029945;1412;1423;11.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0.931034;0.931034
765029945;1618;1642;24.00;0;0;;;;2.00;0.00;0;08. Feb;0;0.407992;0.104162;0.28903;0.241633;0.092024
765029945;334;402;68.00;0;0;;;;1.00;0.25;0.25;35.95;0;0.156223;0.113345;0.011005;0.526226;0.228566
765029945;424;470;46.00;0;0;;Nazi;US, Germany;2.00;0.00;0;30.53;0;0.302085;0.029062;0.040289;0.329615;0.153965
765029945;677;687;10.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
765029945;746;765;19.00;0;0;;;;1.00;-0.80;1;-49;0;0.135304;0.007753;0.153912;0.276974;0.744409
765029945;251;331;80.00;0;0;;;;1.00;0.00;1;76.22;0;0.275671;0.006218;0.338689;0.504065;0.234879
765029945;1114;1129;15.00;0;0;;;;2.00;-0.20;0;119.19;0;0.916667;0;0.931034;0;0
765029945;1326;1339;13.00;0;0;;;;2.00;0.00;0;-217.19;0;0;0;0;0;0
765029945;1502;1562;60.00;0;0;;;;2.00;0.00;0.5;68.77;0;0.032639;0.719355;0.225201;0.007124;0.086078
765029945;1643;1653;9.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
765029945;1590;1603;13.00;0;0;;;;2.00;0.00;0.1;77.91;0;0;0;0;0;0
765029945;873;877;4.00;0;0;;;;1.00;0.00;0;121.22;0;0;0;0;0;0
765029945;951;955;4.00;0;0;;;;1.00;0.00;0;121.22;0;0;0;0;0;0
765029945;1043;1047;4.00;0;0;;;;1.00;0.00;0;121.22;0;0;0;0;0;0
765029945;1375;1379;4.00;0;0;;;;1.00;0.00;0;121.22;0;0;0;0;0;0
765197039;2091;2505;414.00;0;0;Farage, he;;;1.50;0.16;0.5;45.43;0;0.314716;0.015653;0.408477;0.172916;0.481092
765197039;4094;4541;447.00;0;1;Umar ibn Abd al-Aziz;Angels;;2.00;0.11;0.52;68.3;0;0.277911;0.229523;0.22624;0.31115;0.175398
765197039;907;911;4.00;0;0;;;;2.00;0.50;0.89;121.22;0;0;0;0;0;0
765197039;3299;4011;712.00;0;0;Al-Amir bi-Ahkamillah, him, his;;;0.75;0.13;0.31;44.45;0;0.11884;0.253828;0.034845;0.161441;0.164775
765197039;3835;3856;21.00;0;0;;;;2.00;0.00;0;-50.02;0;0.349148;0.0628;0.163515;0.098256;0.137721
765197039;4223;4259;36.00;0;0;;;;2.00;0.00;0;73.85;0;0.213915;0.056142;0.171363;0.622174;0.162913
765197039;403;436;33.00;0;0;;;;2.00;0.00;0;49.48;0;0.150656;0.169544;0.100497;0.072945;0.11821
765197039;3004;3031;27.00;0;0;;;;2.00;0.00;0;08. Feb;0;0.151545;0.17019;0.093654;0.105204;0.08686
765197039;3897;3905;8.00;0;0;;;;3.00;0.00;0;-132.59;0;0;0;0;0;0
765197039;4290;4351;61.00;0;0;;;;2.00;0.50;0.5;68.77;0;0.072681;0.102875;0.058972;0.064032;0.052969
765197039;4726;4789;63.00;0;0;Nigel Farage;;;1.00;0.00;0;62.34;0;0.440691;0.028818;0.226089;0.27489;0.381711
765197039;446;469;23.00;0;0;;;;2.00;0.00;0;75.88;0;0.149998;0.020354;0.817702;0.095823;0.085014
765197039;568;904;336.00;0;0;Muslim;;;1.00;0.21;0.55;43.06;0;0.694651;0.031786;0.08852;0.245772;0.235932
765197039;1004;1048;44.00;0;0;;;;2.00;0.00;0.62;63.36;0;0.550234;0.050957;0.090698;0.046087;0.455569
765197039;1245;1253;8.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
765197039;1338;1352;14.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
765197039;2270;2283;13.00;0;0;;;;2.00;0.00;0;-6.7;0;0;0;0;0;0
765197039;2306;2343;37.00;0;0;;;;3.00;0.00;0.62;56.93;0;0.528818;0.049539;0.08839;0.038188;0.491905
765197039;3208;3230;22.00;0;0;;;;2.00;0.00;0;100.24;0;0.262919;0.420733;0.023148;0.277097;0.138646
765197039;3385;3398;13.00;0;0;;;;2.00;0.00;0;-6.7;0;0;0;0.931034;0.931034;0.931034
765197039;3725;3741;16.00;0;0;;;;3.00;0.20;0.3;Sep 21;0;0.221786;0.22248;0.132946;0.105281;0.109578
765197039;3909;3930;21.00;0;0;;;;2.00;0.00;0;50.5;0;0.183808;0.177117;0.17326;0.218786;0.076476
765197039;1961;2088;127.00;0;0;;;;2.00;0.00;0.5;66.07;0;0.154443;0.303762;0.074237;0.215568;0.200138
765197039;2609;2629;20.00;0;0;;;;2.00;0.00;0;-91.3;0;0;0;0;0;0
765197039;2631;2879;248.00;0;0;his, Sharaf ad-Din Ali Yazdi;;;1.00;0.00;0;29.86;0;0.158492;0.121807;0.111389;0.347142;0.503671
765197039;187;289;102.00;0;0;;;;2.00;0.00;0;64.71;0;0.380378;0.117328;0.159066;0.310353;0.331037
765197039;1058;1143;85.00;0;0;;;;2.00;0.00;0.62;79.6;0;0.653214;0.081246;0.175217;0.092495;0.256688
765197039;2444;2505;61.00;0;0;;;;2.00;0.00;0.62;68.77;0;0.470131;0.057411;0.096629;0.300325;0.395542
765197039;4572;4603;31.00;0;0;;;;2.00;0.00;0.62;73.85;0;0.450114;0.037271;0.122069;0.135814;0.528249
765197039;330;369;39.00;0;0;he;;;2.00;0.00;0;105.66;0;0.099724;0.582726;0.123142;0.043676;0.154234
765197039;2507;2592;85.00;0;0;Muhammad;ISIS;;2.00;0.14;0.45;55.24;0;0.108845;0.45188;0.161736;0.063808;0.071062
765197039;2881;2962;81.00;0;0;Muhammad;;;1.00;0.00;0.12;49.82;0;0.022644;0.12984;0.14442;0.164096;0.180348
765197039;4605;4724;119.00;0;0;Farage;;;2.00;0.00;0;85.18;0;0.178111;0.085238;0.143837;0.39391;0.438574
765385479;16;85;69.00;0;0;Julian Assange;;;1.50;0.00;0;90.26;0;0.650632;0.053991;0.163651;0.105762;0.160592
765385479;206;375;169.00;0;0;;;;1.50;0.25;0.28;57.27;0;0.446223;0.305674;0.025901;0.172894;0.173217
765385479;522;537;15.00;0;0;;;;1.00;0.00;0;35.61;0;0.189265;0.010473;0.058299;0.73668;0.266463
765385479;982;1059;77.00;0;0;him;;;1.00;-0.12;0.75;26.47;0;0.184332;0.044731;0.101411;0.488568;0.269091
765385479;2100;2118;18.00;0;0;;;;2.00;0.00;0;-6.7;0;0.350201;0.092972;0.01947;0.588643;0.036184
765385479;2422;2440;18.00;0;0;;;;2.00;0.00;0.75;-49;0;0.120049;0.28568;0.30087;0.132325;0.200881
765385479;2690;2723;33.00;0;0;;;;2.00;-0.50;0.53;08. Feb;0;0.216519;0.014429;0.098342;0.565828;0.359594
765385479;3435;3496;61.00;0;0;;;;1.00;0.00;0;52.87;0;0.43935;0.037631;0.122373;0.510416;0.186043
765385479;3790;3820;30.00;0;0;;;;2.00;0.00;0;49.48;0;0.135241;0.214896;0.593192;0.14207;0.01314
765385479;3827;3886;59.00;0;0;;;;2.00;0.00;0;52.87;0;0.196894;0.124881;0.084601;0.232259;0.099118
765385479;4225;4243;18.00;0;0;;;;2.00;-1.00;1;93.81;0;0.151034;0.231572;0.094685;0.15816;0.123516
765385479;4246;4270;24.00;0;0;Putin;;;2.00;0.00;0;92.8;0;0.122466;0.005659;0.051208;0.308265;0.799287
765385479;5347;5383;36.00;0;0;;;;2.00;0.00;0;15.64;0;0.179455;0.175157;0.060472;0.067901;0.225645
765385479;5932;5951;19.00;0;0;;;;1.00;-0.40;0.4;Sep 21;0;0.175526;0.166446;0.093654;0.105787;0.08686
765385479;6924;6977;53.00;0;0;He;;;2.50;0.00;0;83.83;0;0.35868;0.019949;0.343206;0.488016;0.182753
765385479;7005;7053;48.00;0;0;;;America;3.00;0.00;0;30.53;0;0.410928;0.118483;0.281742;0.280171;0.173384
765385479;9479;9500;21.00;0;0;;;;2.00;-1.00;1;-91.3;0;0.033241;0.024294;0.107202;0.854736;0.168388
765385479;4441;4461;20.00;0;0;;;;2.00;0.00;0;118.18;0;0.098193;0.592109;0.055942;0.116664;0.056382
765385479;6478;6497;19.00;0;0;;;;2.00;0.00;0;34.59;0;0.247464;0.071573;0.079148;0.520321;0.147474
765385479;6559;6574;15.00;0;0;;;;2.00;0.00;0;35.61;0;0.222079;0.070446;0.07593;0.351358;0.116878
765385479;8431;8458;27.00;0;0;;;;2.00;0.00;0;66.4;0;0.133387;0.060282;0.728362;0.124354;0.121893
765385479;564;631;67.00;0;0;him;;;1.00;-0.06;0.5;68.77;0;0.294208;0.034225;0.344063;0.400935;0.313542
765385479;917;965;48.00;0;0;;;;3.00;0.33;1;38.99;0;0.067566;0.717463;0.120966;0.0328;0.034058
765385479;1081;1087;6.00;0;0;;;;1.00;0.00;0;36.62;0;0;0;0;0;0
765385479;1630;1652;22.00;0;0;;;;1.00;0.00;0;-24.64;0;0.151545;0.174219;0.093654;0.072945;0.08686
765385479;1759;1848;89.00;0;0;;;;2.00;0.04;0.2;78.59;0;0.337597;0.253891;0.201735;0.161017;0.193189
765385479;1889;1903;14.00;0;0;;;;2.00;0.00;0.3;35.61;0;0;0;0;0;0
765385479;1905;1924;19.00;0;0;;;;1.00;0.00;0;93.81;0;0.314484;0.05371;0.193467;0.376926;0.219746
765385479;2321;2342;21.00;0;0;she;;;2.00;0.00;0;92.8;0;0;0;0;0;0
765385479;2346;2374;28.00;0;0;;;;2.00;0.00;0;66.4;0;0.513625;0.450646;0.010355;0.012547;0.006809
765385479;2497;2578;81.00;0;0;;;;2.00;0.20;0.3;64.71;0;0.290688;0.039446;0.257195;0.04911;0.440045
765385479;2611;2658;47.00;0;0;;;Iraq;2.00;0.00;0;95.17;0;0.302467;0.124129;0.143546;0.148155;0.1969
765385479;2756;2777;21.00;0;0;;;;2.00;0.00;0;59.97;0;0.243776;0.656707;0.010601;0.046192;0.01822
765385479;2779;2972;193.00;0;0;her;ISIS;;2.00;0.16;0.32;80.62;0;0.390641;0.112356;0.408539;0.190811;0.040354
765385479;3279;3306;27.00;0;0;;;;2.00;0.00;0;66.4;0;0.188029;0.249783;0.332771;0.051292;0.047518
765385479;3522;3544;22.00;0;0;;;;2.00;0.16;0.54;75.88;0;0.022799;0.313534;0.318063;0.204498;0.171585
765385479;3725;3748;23.00;0;0;Assange, Clinton;;;2.00;0.00;0;34.59;0;0.187813;0.158855;0.067645;0.138074;0.124816
765385479;3750;3771;21.00;0;0;;;;2.00;0.00;0;34.59;0;0.126313;0.306614;0.053774;0.251006;0.099026
765385479;3889;3968;79.00;0;0;She, her;;;2.00;0.00;0;72.16;0;0.67723;0.010457;0.153459;0.096613;0.325235
765385479;4028;4046;18.00;0;0;;;;2.00;-1.00;1;-6.7;0;0.049114;0.118838;0.136579;0.752465;0.046823
765385479;4272;4286;14.00;0;0;;;;2.00;0.00;0;118.18;0;0;0;0;0;0
765385479;4322;4338;16.00;0;0;;;;2.00;0.00;0;35.61;0;0.092809;0.083731;0.013628;0.649023;0.256865
765385479;4354;4394;40.00;0;0;;;;3.00;0.80;0.75;14.63;0;0.006249;0.559244;0.01927;0.400723;0.07501
765385479;4396;4417;21.00;0;0;;;;2.00;0.00;0;Sep 21;0;0.174784;0.164917;0.093654;0.077138;0.119782
765385479;4476;4585;109.00;0;0;;;;1.00;0.00;0.3;60.65;0;0.240927;0.035822;0.425068;0.402174;0.208635
765385479;4809;4869;60.00;0;0;;;;3.00;0.50;0.53;77.23;0;0.134069;0.740503;0.044625;0.016287;0.013772
765385479;5144;5164;20.00;0;0;;;;2.00;0.00;0;59.97;0;0.693969;0.052953;0.312272;0.014421;0.121089
765385479;5171;5201;30.00;0;0;;;;1.00;0.00;0;73.85;0;0.416884;0.119458;0.423532;0.042272;0.166689
765385479;5316;5336;20.00;0;0;;;;2.00;-0.50;0.83;-49;0;0.151718;0.001204;0.160249;0.635334;0.374177
765385479;5743;5763;20.00;0;0;his;;;2.00;0.00;0;75.88;0;0.145103;0.733849;0.122098;0.008269;0.018651
765385479;6160;6181;21.00;0;0;;;;2.00;-0.16;0.29;75.88;0;0.584876;0.04867;0.222554;0.086425;0.124742
765385479;6205;6226;21.00;0;0;;;;2.00;0.00;0;-91.3;0;0.368791;0.194741;0.231511;0.047414;0.061677
765385479;6286;6335;49.00;0;0;;;;2.00;0.20;0.4;55.91;0;0.125763;0.00072;0.117136;0.520909;0.603652
765385479;6337;6442;105.00;0;0;;;;1.00;-0.19;0.5;38.32;0;0.45867;0.027826;0.089176;0.461256;0.290998
765385479;6686;6701;15.00;0;0;;;;2.00;-0.12;1;-6.7;0;0;0;0;0;0
765385479;6818;6840;22.00;0;0;;;;2.00;0.00;0;75.88;0;0.041554;0.032709;0.241583;0.048842;0.152877
765385479;6900;6922;22.00;0;0;;;;3.00;0.60;1;117.16;0;0.060087;0.832595;0.022903;0.093949;0.013916
765385479;7352;7484;132.00;0;0;;WikiLeaks;;1.00;0.00;0.25;41.7;0;0.242735;0.085671;0.047778;0.044269;0.106846
765385479;7498;7590;92.00;0;0;;;;1.00;0.00;0.12;56.25;0;0.325794;0.06884;0.09317;0.329344;0.466723
765385479;7634;7678;44.00;0;0;;;;2.00;0.00;0;31.55;0;0.165744;0.169729;0.112038;0.072945;0.08686
765385479;7610;7626;16.00;0;0;;;;2.00;-0.12;0.75;-6.7;0;0.548871;0.255879;0.025724;0.098354;0.033454
765385479;7793;7836;43.00;0;0;;;;2.00;0.00;1;95.17;0;0.343604;0.022732;0.034836;0.248946;0.368503
765385479;7853;8051;198.00;0;0;;;America;1.00;-0.50;0.56;17.68;0;0.475489;0.188296;0.08584;0.089833;0.085928
765385479;8233;8249;16.00;0;0;;;;2.00;0.00;0;-6.7;0;0.550534;0.052119;0.149931;0.088269;0.336797
765385479;8277;8308;31.00;0;0;;;;2.00;0.00;0;33.58;0;0.396371;0.047477;0.151741;0.326751;0.187771
765385479;9397;9418;21.00;0;0;;;;2.00;0.00;0;34.59;0;0.126313;0.306614;0.053774;0.251006;0.099026
765385479;9784;9804;20.00;0;0;;;;2.00;0.00;0;-91.3;0;0.347557;0.116108;0.095915;0.179409;0.060968
765385479;9856;9903;47.00;0;0;;;;1.00;0.00;0;-76.41;0;0.235445;0.131688;0.077287;0.541037;0.174441
765385479;9119;9372;253.00;0;0;WikiLeaks, she, Assange;;Australia;1.00;0.12;0.28;27.83;0;0.254663;0.116808;0.089472;0.309609;0.024475
765385479;10444;10686;242.00;0;0;Malcolm Turnbull, his, he;;;2.00;0.00;0.17;52.7;0;0.376972;0.269115;0.021142;0.366396;0.156114
765385479;2120;2210;90.00;0;0;Vichy;;France;2.00;0.00;0;57.27;0;0.068579;0.268467;0.073392;0.29295;0.120317
765913191;361;370;9.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
765913191;3844;3864;20.00;0;0;;;;2.00;0.00;0;-6.7;0;0.160688;0.102128;0.165119;0.146339;0.141492
765913191;5077;5119;42.00;0;0;;;;2.00;0.06;0.35;114.12;0;0.19113;0.0357;0.245622;0.08533;0.327344
765913191;6575;6584;9.00;0;0;;;America;2.00;0.00;0;-47.99;0;0;0;0;0;0
765913191;4502;4536;34.00;0;0;;;;2.00;0.00;0;-34.11;0;0.151545;0.174219;0.093654;0.072945;0.08686
765913191;601;612;11.00;0;0;;;;2.00;0.00;0;-132.59;0;0;0;0;0;0
765913191;255;347;92.00;0;0;;;;2.00;0.00;0;47.79;0;0.457353;0.093249;0.091201;0.211426;0.227858
765913191;710;722;12.00;0;0;;;;2.00;0.00;0;-132.59;0;0;0;0;0;0
765913191;3587;3621;34.00;0;0;;;;2.00;0.00;0;73.85;0;0.171235;0.042712;0.474454;0.324565;0.311627
765913191;4244;4252;8.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
765913191;5827;5905;78.00;0;0;;;;1.00;0.00;0;64.71;0;0.371938;0.109149;0.249217;0.188397;0.282854
765913191;6357;6376;19.00;0;0;;;;2.00;0.00;0;34.59;0;0.236521;0.003339;0.452105;0.344694;0.371333
765913191;6957;6974;17.00;0;0;;;;2.00;0.00;0;-6.7;0;0.151545;0.174219;0.093654;0.072945;0.08686
765913191;6999;7038;39.00;0;0;;;;1.00;0.00;0.5;89.75;0;0.424637;0.406416;0.100746;0.047095;0.050806
765913191;6739;6882;143.00;0;0;;;;1.00;0.19;0.36;60.99;0;0.065234;0.425594;0.038256;0.233833;0.156534
765913191;777;787;10.00;0;0;;;;3.00;0.25;0.25;-47.99;0;0;0;0;0;0
765913191;3422;3432;10.00;0;0;;;;3.00;0.25;0.25;-47.99;0;0;0;0;0;0
765913191;6979;6989;10.00;0;0;;;;3.00;0.25;0.25;-47.99;0;0;0;0;0;0
765913191;1461;1513;52.00;1;0;;;;1.00;0.60;0.9;95.17;0;0.130425;0.056307;0.068233;0.090773;0.156669
765913191;3730;3750;20.00;0;0;;;;2.00;0.00;0;-6.7;0;0.160688;0.102128;0.165119;0.146339;0.141492
765913191;4891;4911;20.00;0;0;;;;2.00;0.00;0;-6.7;0;0.160688;0.102128;0.165119;0.146339;0.141492
765913191;5596;5599;3.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
765913191;5800;5803;3.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
765913191;6527;6530;3.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
765953146;2168;2186;18.00;0;0;;;;1.00;-0.50;0.9;-6.7;0;0.260117;0.1901;0.286415;0.088145;0.23011
